Time,BR710_N1[0],BR710_N2[0],Direct Thrust (engine 0 in lbs),BR710_N1[1],BR710_N2[1],Direct Thrust (engine 1 in lbs),Fuel Tank 0,Fuel Tank 1,Fuel Tank 2,/fdm/jsbsim/aero/alphadot-deg_sec,/fdm/jsbsim/aero/betadot-deg_sec,/fdm/jsbsim/velocities/ve-kts,/fdm/jsbsim/velocities/vc-kts,/fdm/jsbsim/velocities/mach,/fdm/jsbsim/aero/beta-deg,/fdm/jsbsim/aero/alpha-deg,/fdm/jsbsim/velocities/vtrue-kts,/fdm/jsbsim/gear/gear-cmd-norm,/fdm/jsbsim/position/h-agl-ft
2.558,0.518379,0.518379,0,0.518379,0.518379,0,8097.63,8097.63,8097.63,-6.10734286227057765,0.00151571799119035156,306.394579539928316,308.174817226529115,0.513786541899703963,0.00626690297989807455,-14.8555541387644787,333.221412727519578,1,5626.55298200210655
2.56,0.519098,0.519098,0,0.519098,0.519098,0,8097.63,8097.63,8097.63,-6.09082330806982064,0.00151260201383911067,306.36982725804944,308.149762263496541,0.513748041926160415,0.00626992995080452413,-14.867743252572966,333.196072178222266,1,5626.86451353054144
2.562,0.519817,0.519817,0,0.519817,0.519817,0,8097.63,8097.63,8097.63,-6.07428863691204679,0.00150947135005161754,306.345096217599973,308.124728704757558,0.51370957164929798,0.00627295066177226829,-14.879899307743937,333.170751618085319,1,5627.17547911899419
2.564,0.520537,0.520537,0,0.520537,0.520537,0,8097.63,8097.63,8097.63,-6.05773906813580343,0.00150632599010740642,306.32038641973719,308.099716551552376,0.513671131073154763,0.00627596508341330284,-14.8920222743716604,333.145451049478936,1,5627.48587881978256
2.566,0.521258,0.521258,0,0.521258,0.521258,0,8097.63,8097.63,8097.63,-6.04117489925424245,0.00150316594408792881,306.295695470641249,308.074723370086531,0.513632716185622451,0.00627897318629930343,-14.9041121228758886,333.120167870068656,1,5627.79571265596587
2.568,0.521979,0.521979,0,0.521979,0.521979,0,8097.63,8097.63,8097.63,-6.02458543368953503,0.00149999221039622747,306.270991979223993,308.049717244367855,0.513594274348034618,0.00628197494197764179,-14.9161688105528665,333.094867940482516,1,5628.10498064412786
2.57,0.522701,0.522701,0,0.522701,0.522701,0,8097.63,8097.63,8097.63,-6.00794837799195491,0.00149680620588288175,306.246276856370912,308.024699100704254,0.5135558070886721,0.00628497032547027656,-14.9281922503205067,333.069552251809114,1,5628.41368277812126
2.572,0.523424,0.523424,0,0.523424,0.523424,0,8097.63,8097.63,8097.63,-5.99126412542994924,0.0014936078788011281,306.221550208359531,307.999669047337704,0.513517314586602103,0.00628795931214143605,-14.9401823474673048,333.044220920088947,1,5628.7218190615431
2.574,0.524148,0.524148,0,0.524148,0.524148,0,8097.63,8097.63,8097.63,-5.97453309333683968,0.00149039716354466075,306.196812141616874,307.974627192663377,0.513478797021149069,0.00629094187725075422,-14.9521390082389996,333.018874061528493,1,5629.02938950449334
2.576,0.524872,0.524872,0,0.524872,0.524872,0,8097.63,8097.63,8097.63,-5.95775569846138264,0.00148717399495622922,306.172062762772441,307.949573645281191,0.513440254571982835,0.00629391799585655651,-14.9640621397149989,332.993511792557342,1,5629.33639409106399
2.578,0.525597,0.525597,0,0.525597,0.525597,0,8097.63,8097.63,8097.63,-5.94093235697026589,0.0014839383083617493,306.147302178657014,307.924508513995477,0.513401687419115516,0.00629688764298512275,-14.9759516498072927,332.968134229827001,1,5629.64283282485303
2.58,0.526323,0.526323,0,0.526323,0.526323,0,8097.63,8097.63,8097.63,-5.92406348444654007,0.00148069003953896433,306.122530496264403,307.899431907779103,0.513363095742911169,0.00629985079345038966,-14.9878074472592484,332.942741490206856,1,5629.94870572246327
2.582,0.52705,0.52705,0,0.52705,0.52705,0,8097.63,8097.63,8097.63,-5.90714949587524796,0.00147742912472821402,306.097747822801864,307.87434393581691,0.513324479724060367,0.00630280742201820999,-14.9996294416443892,332.9173336907823,1,5630.25401277773017
2.584,0.527777,0.527777,0,0.527777,0.527777,0,8097.63,8097.63,8097.63,-5.89019080564326636,0.00147415550065473316,306.072954265720739,307.849244707542312,0.513285839543561662,0.00630575750321844559,-15.0114175433653028,332.891910948850807,1,5630.55875398774424
2.586,0.528505,0.528505,0,0.528505,0.528505,0,8097.63,8097.63,8097.63,-5.87318782752877855,0.00147086910449218495,306.048149932559113,307.824134332482174,0.513247175382779752,0.00630870101155561139,-15.0231716636522901,332.866473381920287,1,5630.86292936259633
2.588,0.529233,0.529233,0,0.529233,0.529233,0,8097.63,8097.63,8097.63,-5.85614097470749861,0.00146756987389644149,306.023334931146849,307.799012920451275,0.513208487423358894,0.00631163792138559384,-15.0348917145622547,332.841021107705501,1,5631.16653890263387
2.59,0.529963,0.529963,0,0.529963,0.529963,0,8097.63,8097.63,8097.63,-5.83905065973215454,0.00146425774697299675,305.998509369428859,307.773880581384105,0.513169775847285292,0.00631456820692356986,-15.0465776089774508,332.815554244124826,1,5631.46958261144846
2.592,0.530693,0.530693,0,0.530693,0.530693,0,8097.63,8097.63,8097.63,-5.82191729454118523,0.00146093266231924791,305.973673355533606,307.748737425406489,0.513131040836858343,0.00631749184223067469,-15.0582292606042376,332.790072909298829,1,5631.77206049911456
2.594,0.531424,0.531424,0,0.531424,0.531424,0,8097.63,8097.63,8097.63,-5.80474129044601472,0.00145759455899275876,305.948826997802996,307.723583562854742,0.513092282574669878,0.00632040880130882703,-15.0698465839718168,332.764577221546062,1,5632.07397255622709
2.596,0.532156,0.532156,0,0.532156,0.532156,0,8097.63,8097.63,8097.63,-5.78752305812453915,0.00145424337651050227,305.923970404722581,307.698419104213428,0.513053501243628585,0.00632331905801025284,-15.0814294944309832,332.73906729938119,1,5632.37531880587358
2.598,0.532888,0.532888,0,0.532888,0.532888,0,8097.63,8097.63,8097.63,-5.77026300761981048,0.0014508790548775556,305.899103684969475,307.673244160161062,0.513014697026935251,0.0063262225860880629,-15.092977908152859,332.713543261511518,1,5632.6760992288846
2.6,0.533621,0.533621,0,0.533621,0.533621,0,8097.63,8097.63,8097.63,-5.75296154833626527,0.00144750153455637542,305.874226947393311,307.648058841549243,0.512975870108084875,0.0063291193591343952,-15.1044917421276406,332.688005226834889,1,5632.97631384834676
2.602,0.534355,0.534355,0,0.534355,0.534355,0,8097.63,8097.63,8097.63,-5.7356190890269767,0.00144411075649494326,305.849340300978156,307.622863259371115,0.512937020670875876,0.00633200935064747415,-15.1159709141632579,332.66245331443622,1,5633.27596267434546
2.604,0.535089,0.535089,0,0.535089,0.535089,0,8097.63,8097.63,8097.63,-5.71823603780013912,0.00144070666209478475,305.824443854910726,307.597657524821727,0.512898148899378237,0.00633489253402005816,-15.1274153428840528,332.636887643585112,1,5633.57504570720448
2.606,0.535825,0.535825,0,0.535825,0.535825,0,8097.63,8097.63,8097.63,-5.70081280210254882,0.00143728919325202334,305.79953771854133,307.57244174926052,0.512859254977944268,0.00633776888249059592,-15.1388249477295762,332.611308333732666,1,5633.87356294726123
2.608,0.536561,0.536561,0,0.536561,0.536561,0,8097.63,8097.63,8097.63,-5.68334978872225616,0.00143385829231976137,305.77462200138325,307.547216044213258,0.512820339091203281,0.00634063836924660118,-15.1501996489531923,332.585715504509892,1,5634.17151440134603
2.61,0.537297,0.537297,0,0.537297,0.537297,0,8097.63,8097.63,8097.63,-5.66584740378116702,0.00143041390213334433,305.749696813021899,307.521980521285911,0.512781401424090677,0.00634350096727926555,-15.1615393676207457,332.560109275723107,1,5634.46890008927221
2.612,0.538035,0.538035,0,0.538035,0.538035,0,8097.63,8097.63,8097.63,-5.64830605273263053,0.0014269559660055422,305.724762263338448,307.496735292372648,0.512742442161757128,0.00634635664950400705,-15.1728440256092352,332.534489767352738,1,5634.76572000814031
2.614,0.538773,0.538773,0,0.538773,0.538773,0,8097.63,8097.63,8097.63,-5.63072614034895125,0.00142348442771342352,305.699818462265057,307.471480469427149,0.512703461489658063,0.00634920538875820631,-15.1841135456054772,332.508857099550028,1,5635.0619741647597
2.616,0.539512,0.539512,0,0.539512,0.539512,0,8097.63,8097.63,8097.63,-5.61310807072544016,0.0014199992315111023,305.6748655199371,307.44621616460671,0.51266445959348883,0.00635204715775963651,-15.1953478511047138,332.483211392634246,1,5635.35766257245905
2.618,0.540252,0.540252,0,0.540252,0.540252,0,8097.63,8097.63,8097.63,-5.59545224727054968,0.00141650032213998505,305.649903546570556,307.420942490152527,0.512625436659227662,0.00635488192902933582,-15.2065468664092798,332.45755276708968,1,5635.65278524457153
2.62,0.540992,0.540992,0,0.540992,0.540992,0,8097.63,8097.63,8097.63,-5.57775907270234672,0.00141298764480677556,305.624932652597522,307.395659558521402,0.512586392873077501,0.0063577096750757154,-15.2177105166272177,332.431881343563361,1,5635.94734217814676
2.622,0.541733,0.541733,0,0.541733,0.541733,0,8097.63,8097.63,8097.63,-5.56002894904501321,0.00140946114520547209,305.599952948611872,307.370367482334871,0.51254732842148254,0.00636053036828025491,-15.2288387276708566,332.406197242862675,1,5636.24133339954096
2.624,0.542475,0.542475,0,0.542475,0.542475,0,8097.63,8097.63,8097.63,-5.54226227762170431,0.00140592076949410923,305.574964545262901,307.345066374272392,0.512508243491163751,0.00636334398086908261,-15.2399314262554544,332.380500585951665,1,5636.53475889604852
2.626,0.543218,0.543218,0,0.543218,0.543218,0,8097.63,8097.63,8097.63,-5.52445945905355895,0.00140236646431423349,305.549967553374017,307.31975634719015,0.512469138269067814,0.00636615048505127096,-15.2509885398977776,332.354791493948937,1,5636.82761869074147
2.628,0.543961,0.543961,0,0.543961,0.543961,0,8097.63,8097.63,8097.63,-5.5066208932487557,0.00139879817678232915,305.52496208390528,307.294437514082006,0.512430012942376889,0.00636894985282375221,-15.2620099969146619,332.329070088124979,1,5637.11991280020356
2.63,0.544705,0.544705,0,0.544705,0.544705,0,8097.63,8097.63,8097.63,-5.48874697940554768,0.0013952158545155976,305.499948247969371,307.26910998809592,0.512390867698496844,0.00637174205613683011,-15.2729957264216463,332.30333648989938,1,5637.41164122148348
2.632,0.54545,0.54545,0,0.54545,0.54545,0,8097.63,8097.63,8097.63,-5.47083811600256631,0.00139161944557584876,305.474926156827621,307.243773882528217,0.512351702725053926,0.00637452706683831489,-15.2839456583314703,332.2775908208381,1,5637.70280397767237
2.634,0.546196,0.546196,0,0.546196,0.546196,0,8097.63,8097.63,8097.63,-5.45289470079554484,0.00138800889852798968,305.449895921733173,307.218429310676811,0.512312518209951273,0.00637730485664858137,-15.2948597233526531,332.251833202651028,1,5637.99340107555508
2.636,0.546942,0.546942,0,0.546942,0.546942,0,8097.63,8097.63,8097.63,-5.43491713081154693,0.00138438416241461605,305.424857654273751,307.19307638616408,0.512273314341228803,0.00638007539722074482,-15.3057378529880843,332.226063757188911,1,5638.28343252196919
2.638,0.547689,0.547689,0,0.547689,0.547689,0,8097.63,8097.63,8097.63,-5.41690580234830499,0.00138074518674763326,305.399811465988762,307.16771522257352,0.51223409130720865,0.00638283866006923196,-15.3165799795334951,332.20028260644051,1,5638.57289833671803
2.64,0.548437,0.548437,0,0.548437,0.548437,0,8097.63,8097.63,8097.63,-5.39886111096843546,0.00137709192152642461,305.374757468626228,307.142345933697754,0.512194849296390253,0.00638559461663670749,-15.3273860360760477,332.174489872531296,1,5638.86179852986425
2.642,0.549186,0.549186,0,0.549186,0.549186,0,8097.63,8097.63,8097.63,-5.38078345148874959,0.00137342431723991754,305.349695774020347,307.116968633416263,0.51215558849749232,0.00638834323821981572,-15.3381559564928125,332.148685677719357,1,5639.15013311147231
2.644,0.549935,0.549935,0,0.549935,0.549935,0,8097.63,8097.63,8097.63,-5.36267321798598928,0.00136974232484085687,305.324626494173629,307.09158343577576,0.512116309099414857,0.006391084496132916,-15.3488896754492625,332.122870144393062,1,5639.43790209160034
2.646,0.550685,0.550685,0,0.550685,0.550685,0,8097.63,8097.63,8097.63,-5.34453080378484113,0.00136604589578048492,305.299549741083183,307.066190454824834,0.512077011291304451,0.00639381836143334843,-15.3595871283978731,332.097043395068738,1,5639.72510549655726
2.648,0.551436,0.551436,0,0.551436,0.551436,0,8097.63,8097.63,8097.63,-5.32635660145614587,0.00136233498198041428,305.274465626979918,307.040789804842063,0.512037695262453463,0.00639654480523917709,-15.370248251576486,332.071205552388051,1,5640.0117433331543
2.65,0.552188,0.552188,0,0.552188,0.552188,0,8097.63,8097.63,8097.63,-5.30815100281391228,0.00135860953584961272,305.249374264118217,307.015381600136038,0.511998361202379515,0.00639926379842532811,-15.3808729820069239,332.045356739115618,1,5640.29781562119388
2.652,0.55294,0.55294,0,0.55294,0.55294,0,8097.63,8097.63,8097.63,-5.28991439891360482,0.00135486951028797971,305.224275764947208,306.989965955203218,0.511959009300750667,0.00640197531186782395,-15.3914612574933791,332.019497078135146,1,5640.58332236422666
2.654,0.553693,0.553693,0,0.553693,0.553693,0,8097.63,8097.63,8097.63,-5.27164718003384447,0.00135111485866349951,305.199170241952118,306.964542984583431,0.511919639747445365,0.00640467931635001816,-15.4020130166208808,331.993626692448743,1,5640.86826358532926
2.656,0.554447,0.554447,0,0.554447,0.554447,0,8097.63,8097.63,8097.63,-5.25334973569394226,0.00134734553483518873,305.174057807721169,306.939112802921443,0.511880252732519581,0.00640737578249982089,-15.412528198753801,331.967745705172661,1,5641.15263929452885
2.658,0.555202,0.555202,0,0.555202,0.555202,0,8097.63,8097.63,8097.63,-5.23502245463057214,0.0013435614931515006,305.148938574943998,306.913675524962798,0.511840848446203367,0.00641006468091776579,-15.423006744034323,331.941854239535644,1,5641.43644950839007
2.66,0.555957,0.555957,0,0.555957,0.555957,0,8097.63,8097.63,8097.63,-5.21666572480515089,0.00133976268843678131,305.123812656459222,306.888231265600382,0.511801427078876325,0.00641274598207158559,-15.4334485933808097,331.915952418875747,1,5641.71969425647148
2.662,0.556714,0.556714,0,0.556714,0.556714,0,8097.63,8097.63,8097.63,-5.19827993339712435,0.00133594907600679256,305.098680165133715,306.862780139762606,0.511761988821111902,0.00641541965638160044,-15.4438536884863229,331.890040366638686,1,5642.00237353255761
2.664,0.55747,0.55747,0,0.55747,0.55747,0,8097.63,8097.63,8097.63,-5.17986546679107729,0.00133212061166215062,305.073541213961789,306.837322262500152,0.511722533863631091,0.00641808567415029074,-15.4542219718169278,331.864118206374144,1,5642.28448737595863
2.666,0.558228,0.558228,0,0.558228,0.558228,0,8097.63,8097.63,8097.63,-5.16142271059166191,0.00132827725166674462,305.048395915995116,306.81185774892748,0.511683062397327193,0.00642074400559532535,-15.4645533866102625,331.838186061733836,1,5642.56603578697741
2.668,0.558986,0.558986,0,0.558986,0.558986,0,8097.63,8097.63,8097.63,-5.14295204960060914,0.00132441895281057366,305.023244384460384,306.78638671432833,0.511643574613214414,0.00642339462082746736,-15.4748478768738682,331.812244056469467,1,5642.84701878539272
2.67,0.559746,0.559746,0,0.559746,0.559746,0,8097.63,8097.63,8097.63,-5.12445386782289081,0.00132054567234052875,304.998086732567515,306.760909273975983,0.511604070702496916,0.00642603748990798126,-15.4851053873836424,331.786292314428806,1,5643.12743639427481
2.672,0.560506,0.560506,0,0.560506,0.560506,0,8097.63,8097.63,8097.63,-5.10592854845897115,0.0013166573679953106,304.972923073610559,306.735425543229951,0.511564550856525968,0.00642867258281098856,-15.4953258636820976,331.760330959554494,1,5643.4072886301492
2.674,0.561266,0.561266,0,0.561266,0.561266,0,8097.63,8097.63,8097.63,-5.08737647390342396,0.00131275399800435651,304.947753521052277,306.709935637614308,0.511525015266761418,0.00643129986937996008,-15.5055092520769175,331.734360115880691,1,5643.68657551282377
2.676,0.562028,0.562028,0,0.562028,0.562028,0,8097.63,8097.63,8097.63,-5.06879802573976956,0.00130883552108162376,304.922578188383227,306.684439672682743,0.511485464124821432,0.00643391931945791733,-15.5156554996392604,331.708379907530912,1,5643.96529705232388
2.678,0.56279,0.56279,0,0.56279,0.56279,0,8097.63,8097.63,8097.63,-5.05019358473794,0.00130490189642737484,304.897397189154105,306.658937764052553,0.511445897622466727,0.00643653090273822552,-15.5257645542021478,331.682390458715531,1,5644.24345328471463
2.68,0.563553,0.563553,0,0.563553,0.563553,0,8097.63,8097.63,8097.63,-5.03156353084657315,0.00130095308373110396,304.872210636991213,306.633430027417148,0.511406315951588697,0.00643913458882106309,-15.5358363643587793,331.656391893729506,1,5644.52104421026979
2.682,0.564317,0.564317,0,0.564317,0.564317,0,8097.63,8097.63,8097.63,-5.01290824319441963,0.00129698904316451463,304.8470186456276,306.607916578573224,0.511366719304191086,0.00644173034731736378,-15.5458708794609404,331.63038433694868,1,5644.79806986179119
2.684,0.565081,0.565081,0,0.565081,0.565081,0,8097.63,8097.63,8097.63,-4.99422810008390439,0.00129300973539490461,304.821821328832925,306.582397533358233,0.511327107872416087,0.00644431814767818141,-15.5558680496173913,331.604367912829161,1,5645.07453024930237
2.686,0.565846,0.565846,0,0.565846,0.565846,0,8097.63,8097.63,8097.63,-4.97552347898496805,0.00128901512156575412,304.796618800479564,306.55687300771234,0.511287481848511138,0.00644689795932992717,-15.5658278256920894,331.578342745903569,1,5645.35042540885661
2.688,0.566613,0.566613,0,0.566613,0.566613,0,8097.63,8097.63,8097.63,-4.95679475653645074,0.00128500516332140857,304.771411174419598,306.531343117558151,0.511247841424872895,0.00644946975154045074,-15.5757501593026486,331.552308960778873,1,5645.62575534398547
2.69,0.567379,0.567379,0,0.567379,0.567379,0,8097.63,8097.63,8097.63,-4.93804230853855852,0.00128097982279359282,304.746198564672397,306.50580797898067,0.511208186793968733,0.00645203349359397237,-15.5856350028185808,331.526266682133496,1,5645.90052008746625
2.692,0.568147,0.568147,0,0.568147,0.568147,0,8097.63,8097.63,8097.63,-4.91926650995430226,0.0012769390625909378,304.72098108526751,306.480267708079964,0.511168518148395368,0.00645458915463884703,-15.5954823093596353,331.500216034715947,1,5646.17471965260211
2.694,0.568915,0.568915,0,0.568915,0.568915,0,8097.63,8097.63,8097.63,-4.90046773489585252,0.00127288284582572991,304.69575885027632,306.454722420995495,0.511128835680860205,0.00645713670375282905,-15.6052920327941678,331.474157143341586,1,5646.44835406565653
2.696,0.569684,0.569684,0,0.569684,0.569684,0,8097.63,8097.63,8097.63,-4.88164635663351731,0.00126881113609079586,304.670531973896232,306.429172233994677,0.511089139584143481,0.00645967611001323216,-15.6150641277373676,331.448090132890002,1,5646.72142335292665
2.698,0.570454,0.570454,0,0.570454,0.570454,0,8097.63,8097.63,8097.63,-4.86280274758088371,0.00126472389745354414,304.645300570276333,306.403617263297235,0.511049430051163545,0.00646220734237940627,-15.6247985495495616,331.422015128303372,1,5646.99392752118092
2.7,0.571225,0.571225,0,0.571225,0.571225,0,8097.63,8097.63,8097.63,-4.84393727930016027,0.00126062109450467185,304.620064753669908,306.37805762522953,0.511009707274911129,0.00646473036967658028,-15.634495254334583,331.395932254583215,1,5647.26586661297188
2.702,0.571996,0.571996,0,0.571996,0.571996,0,8097.63,8097.63,8097.63,-4.825050322493591,0.00125650269229275312,304.59482463841556,306.352493436195175,0.510969971448452132,0.00646724516073972095,-15.6441541989379935,331.369841636788522,1,5647.5372406350516
2.704,0.572768,0.572768,0,0.572768,0.572768,0,8097.63,8097.63,8097.63,-4.80614224700387194,0.00125236865637957961,304.569580338830178,306.326924812586867,0.510930222764966135,0.00646975168429028778,-15.6537753409454048,331.343743400033134,1,5647.80804962021284
2.706,0.573541,0.573541,0,0.573541,0.573541,0,8097.63,8097.63,8097.63,-4.78721342180182052,0.00124821895280643937,304.544331969312566,306.301351870871429,0.510890461417700004,0.00647224990903768043,-15.6633586386806023,331.317637669483418,1,5648.07829359149127
2.708,0.574315,0.574315,0,0.574315,0.574315,0,8097.63,8097.63,8097.63,-4.76826421499691655,0.00124405354809981245,304.519079644304497,306.275774727563032,0.510850687599979647,0.00647473980357599586,-15.6729040512040605,331.291524570355932,1,5648.34797257189803
2.71,0.57509,0.57509,0,0.57509,0.57509,0,8097.63,8097.63,8097.63,-4.74929499382004838,0.00123987240927357764,304.493823478272645,306.250193499198929,0.510810901505211912,0.00647722133644700656,-15.6824115383109817,331.265404227914814,1,5648.61708658121552
2.712,0.575865,0.575865,0,0.575865,0.575865,0,8097.63,8097.63,8097.63,-4.73030612463536837,0.00123567550384737082,304.468563585740071,306.224608302374122,0.510771103326866927,0.00647969447611839236,-15.6918810605296688,331.239276767469391,1,5648.88563563920616
2.714,0.576641,0.576641,0,0.576641,0.576641,0,8097.63,8097.63,8097.63,-4.71129797291545938,0.00123146279982247107,304.443300081232621,306.19901925368589,0.510731293258496422,0.00648215919101247009,-15.7013125791196906,331.213142314372135,1,5649.15361979491536
2.716,0.577418,0.577418,0,0.577418,0.577418,0,8097.63,8097.63,8097.63,-4.69227090326342644,0.00122723426568871973,304.418033079347254,306.173426469802962,0.510691471493702753,0.00648461544946426702,-15.7107060560702294,331.187000994016898,1,5649.42103904860414
2.718,0.578195,0.578195,0,0.578195,0.578195,0,8097.63,8097.63,8097.63,-4.67322527938934584,0.0012229898704310127,304.392762694728901,306.14783006743744,0.510651638226139237,0.00648706321978520951,-15.7200614540981398,331.160852931834143,1,5649.68789343303251
2.72,0.578974,0.578974,0,0.578974,0.578974,0,8097.63,8097.63,8097.63,-4.6541614641172373,0.00121872958351619954,304.367489041951899,306.122230163240715,0.510611793649558443,0.00648950247016992932,-15.7293787366463551,331.134698253291958,1,5649.9541829809823
2.722,0.579753,0.579753,0,0.579753,0.579753,0,8097.63,8097.63,8097.63,-4.63507981937935298,0.00121445337491746437,304.342212235773445,306.096626874034598,0.51057193795770317,0.00649193316880780896,-15.7386578678820097,331.108537083890837,1,5650.21990770573029
2.724,0.580533,0.580533,0,0.580533,0.580533,0,8097.63,8097.63,8097.63,-4.6159807062117606,0.0012101612150797812,304.316932390823183,306.071020316523516,0.510532071344427019,0.00649435528379336321,-15.747898812694622,331.082369549163445,1,5650.48506764978265
2.726,0.581314,0.581314,0,0.581314,0.581314,0,8097.63,8097.63,8097.63,-4.59686448475754261,0.00120585307494902507,304.291649621822728,306.045410607500287,0.510492194003601796,0.00649676878319607742,-15.757101536694373,331.056195774670698,1,5650.74966282640071
2.728,0.582095,0.582095,0,0.582095,0.582095,0,8097.63,8097.63,8097.63,-4.57773151425485825,0.00120152892596135457,304.266364043569695,306.019797863827307,0.510452306129120514,0.00649917363500916029,-15.7662660062103015,331.030015886000569,1,5651.01369326836812
2.73,0.582877,0.582877,0,0.582877,0.582877,0,8097.63,8097.63,8097.63,-4.55858215303137726,0.00119718874004631206,304.241075770760176,305.994182202276988,0.510412407914963451,0.00650156980712838974,-15.7753921882884587,331.00383000876559,1,5651.27715900518888
2.732,0.583661,0.583661,0,0.583661,0.583661,0,8097.63,8097.63,8097.63,-4.5394167585239904,0.00119283248963012595,304.215784918194743,305.968563739715933,0.51037249955510966,0.00650395726745011966,-15.7844800506900516,330.977638268599492,1,5651.54006006312557
2.734,0.584444,0.584444,0,0.584444,0.584444,0,8097.63,8097.63,8097.63,-4.52023568724299807,0.00118846014760941939,304.190491600656287,305.94294259299636,0.510332581243585715,0.00650633598381273725,-15.7935295618897875,330.951440791157097,1,5651.80239646193968
2.736,0.585229,0.585229,0,0.585229,0.585229,0,8097.63,8097.63,8097.63,-4.5010392947956035,0.00118407168739019758,304.165195932958341,305.917318879001073,0.510292653174437061,0.00650870592397607972,-15.8025406910738457,330.925237702109712,1,5652.064168247407
2.738,0.586014,0.586014,0,0.586014,0.586014,0,8097.63,8097.63,8097.63,-4.48182793586787298,0.00117966708286478678,304.13989802990983,305.891692714607871,0.510252715541741675,0.00651106705567132665,-15.8115134081382092,330.899029127144331,1,5652.32537542951832
2.74,0.586801,0.586801,0,0.586801,0.586801,0,8097.63,8097.63,8097.63,-4.46260196423191768,0.00117524630841083768,304.114598006328947,305.866064216700863,0.51021276853959785,0.00651341934656021054,-15.8204476836867229,330.872815191960967,1,5652.58601804754471
2.742,0.587588,0.587588,0,0.587588,0.587588,0,8097.63,8097.63,8097.63,-4.44336173273294133,0.0011708093389080805,304.089295977076347,305.840433502208327,0.51017281236210732,0.00651576276425179946,-15.8293434890293128,330.846596022269921,1,5652.8460961375049
2.744,0.588375,0.588375,0,0.588375,0.588375,0,8097.63,8097.63,8097.63,-4.42410759329643444,0.00116635614971823728,304.063992056950269,305.814800687995671,0.510132847203414008,0.00651809727632906167,-15.8382007961801214,330.820371743790815,1,5653.10560970613278
2.746,0.589164,0.589164,0,0.589164,0.589164,0,8097.63,8097.63,8097.63,-4.40483989691152633,0.00116188671669686266,304.038686360786528,305.789165890965421,0.510092873257657953,0.00652042285030212873,-15.8470195778556366,330.794142482249015,1,5653.36455880245649
2.748,0.589953,0.589953,0,0.589953,0.589953,0,8097.63,8097.63,8097.63,-4.38555899364959068,0.00115740101619550388,304.013379003439695,305.763529228036816,0.510052890718978968,0.0065227394536516185,-15.8557998074728488,330.767908363373465,1,5653.62294345272039
2.75,0.590744,0.590744,0,0.590744,0.590744,0,8097.63,8097.63,8097.63,-4.36626523264266098,0.00115289902505410352,303.988070099765025,305.737890816127731,0.510012899781521978,0.0065250470537962426,-15.8645414591474054,330.741669512896181,1,5653.88076367992653
2.752,0.591535,0.591535,0,0.591535,0.591535,0,8097.63,8097.63,8097.63,-4.34695896208308152,0.00114838072059224674,303.962759764511304,305.71225077205554,0.509972900639472093,0.00652734561811794955,-15.8732445076917017,330.715426056547983,1,5654.13801952658832
2.754,0.592326,0.592326,0,0.592326,0.592326,0,8097.63,8097.63,8097.63,-4.32764052923104448,0.00114384608064538123,303.937448112595291,305.686609212795872,0.509932893486942929,0.00652963511398713028,-15.8819089286129991,330.689178120057022,1,5654.3947110157078
2.756,0.593119,0.593119,0,0.593119,0.593119,0,8097.63,8097.63,8097.63,-4.30831028040296093,0.00113929508350909072,303.912135258790329,305.660966255186395,0.509892878518096504,0.00653191550866784321,-15.8905346981116136,330.662925829147127,1,5654.65083817677714
2.758,0.593912,0.593912,0,0.593912,0.593912,0,8097.63,8097.63,8097.63,-4.28896856097523216,0.00113472770799680775,303.886821317912563,305.635322016104794,0.50985285592706453,0.00653418676939673121,-15.899121793078935,330.63666930953508,1,5654.9064010490556
2.76,0.594706,0.594706,0,0.594706,0.594706,0,8097.63,8097.63,8097.63,-4.26961571537018081,0.00113014393340199058,303.861506404750742,305.609676612400278,0.509812825907972167,0.00653644886340330224,-15.907670191095642,330.610408686928395,1,5655.16139966528408
2.762,0.595501,0.595501,0,0.595501,0.595501,0,8097.63,8097.63,8097.63,-4.25025208706742053,0.00112554373950515514,303.836190634081333,305.584030160909947,0.5097727886549277,0.0065387017578565328,-15.9161798704297315,330.584144087023503,1,5655.41583405172059
2.764,0.596297,0.596297,0,0.596297,0.596297,0,8097.63,8097.63,8097.63,-4.2308780185924233,0.0011209271065837469,303.810874120700987,305.558382778488124,0.509732744362006329,0.00654094541986505011,-15.9246508100345672,330.557875635503137,1,5655.66970423786097
2.766,0.597093,0.597093,0,0.597093,0.597093,0,8097.63,8097.63,8097.63,-4.21149385152031908,0.00111629401541270832,303.785556979338878,305.532734581922341,0.509692693223280369,0.00654317981656345627,-15.9330829895471418,330.531603458034965,1,5655.92301026619498
2.768,0.597891,0.597891,0,0.597891,0.597891,0,8097.63,8097.63,8097.63,-4.19209992646329788,0.00111164444723447771,303.760239324705481,305.507085687981771,0.509652635432795376,0.0065454049149751203,-15.9414763892860076,330.505327680268351,1,5656.17575215972556
2.77,0.598689,0.598689,0,0.598689,0.598689,0,8097.63,8097.63,8097.63,-4.17269658308072611,0.00110697838381155567,303.734921271560779,305.481436213478105,0.509612571184540175,0.00654762068211677158,-15.9498309902493993,330.479048427833391,1,5656.42792996419303
